Store,Date,Weekly Sales,Weekly Sales - Ave.,Holiday Flag,Temperature,Temp - Ave.,Fuel Price,Fuel Price - Ave.,CPI,CPI - Ave.,Unemployment,Unemployment - Ave.,Day,Month,Year
2,2010-12-10,"$2,378,726.55","$452,975.21",0,45.5,-22.72,2.843,-0.377,211.1247993,-4.5215113,8.163,0.539,10,12,2010
2,2010-12-17,"$2,609,166.75","$683,415.41",0,47.55,-20.67,2.869,-0.351,211.0645458,-4.5817648,8.163,0.539,17,12,2010
2,2010-12-24,"$3,436,007.68","$1,510,256.34",0,49.97,-18.25,2.886,-0.334,211.0646599,-4.5816507,8.163,0.539,24,12,2010
2,2010-12-31,"$1,750,434.55","-$175,316.79",1,47.3,-20.92,2.943,-0.277,211.064774,-4.5815366,8.163,0.539,31,12,2010
2,2011-01-07,"$1,758,050.79","-$167,700.55",0,44.69,-23.53,2.976,-0.244,211.0648881,-4.5814225,8.028,0.404,07,01,2011
2,2011-01-14,"$1,744,193.58","-$181,557.76",0,33.02,-35.20,2.983,-0.237,211.1176713,-4.5286393,8.028,0.404,14,01,2011
2,2011-01-21,"$1,751,384.90","-$174,366.44",0,41.4,-26.82,3.016,-0.204,211.4864691,-4.1598415,8.028,0.404,21,01,2011
2,2011-01-28,"$1,695,371.68","-$230,379.66",0,42.83,-25.39,3.01,-0.210,211.8552668,-3.7910438,8.028,0.404,28,01,2011
2,2011-02-04,"$1,929,346.23","$3,594.89",0,38.25,-29.97,2.989,-0.231,212.2240646,-3.4222460,8.028,0.404,04,02,2011
2,2011-02-11,"$2,168,041.61","$242,290.27",1,33.19,-35.03,3.022,-0.198,212.5928624,-3.0534482,8.028,0.404,11,02,2011
2,2011-02-18,"$2,080,884.82","$155,133.48",0,57.83,-10.39,3.045,-0.175,212.9033115,-2.7429991,8.028,0.404,18,02,2011
2,2011-02-25,"$1,833,511.08","-$92,240.26",0,60.8,-7.42,3.065,-0.155,213.190421,-2.4558896,8.028,0.404,25,02,2011
2,2011-03-04,"$1,981,607.78","$55,856.44",0,57.77,-10.45,3.288,0.068,213.4775305,-2.1687801,8.028,0.404,04,03,2011
2,2011-03-11,"$1,879,107.31","-$46,644.03",0,52.7,-15.52,3.459,0.239,213.7646401,-1.8816705,8.028,0.404,11,03,2011
2,2011-03-18,"$1,902,557.66","-$23,193.68",0,62.32,-5.90,3.488,0.268,214.0156238,-1.6306868,8.028,0.404,18,03,2011
2,2011-03-25,"$1,766,162.05","-$159,589.29",0,69.42,1.20,3.473,0.253,214.2521573,-1.3941533,8.028,0.404,25,03,2011
2,2011-04-01,"$1,800,171.36","-$125,579.98",0,55.43,-12.79,3.524,0.304,214.4886908,-1.1576198,7.931,0.307,01,04,2011
2,2011-04-08,"$1,847,552.61","-$78,198.73",0,67,-1.22,3.622,0.402,214.7252242,-0.9210864,7.931,0.307,08,04,2011
2,2011-04-15,"$1,856,467.84","-$69,283.50",0,69.48,1.26,3.743,0.523,214.9420631,-0.7042475,7.931,0.307,15,04,2011
2,2011-04-22,"$1,886,339.60","-$39,411.74",0,69.39,1.17,3.807,0.587,215.1096657,-0.5366449,7.931,0.307,22,04,2011
2,2011-04-29,"$1,745,545.28","-$180,206.06",0,69.21,0.99,3.81,0.590,215.2772683,-0.3690423,7.931,0.307,29,04,2011
2,2011-05-06,"$1,837,743.60","-$88,007.74",0,61.48,-6.74,3.906,0.686,215.4448709,-0.2014397,7.931,0.307,06,05,2011
2,2011-05-13,"$1,838,513.07","-$87,238.27",0,74.61,6.39,3.899,0.679,215.6124735,-0.0338371,7.931,0.307,13,05,2011
2,2011-05-20,"$1,688,281.86","-$237,469.48",0,67.14,-1.08,3.907,0.687,215.3834778,-0.2628328,7.931,0.307,20,05,2011
2,2011-05-27,"$1,797,732.56","-$128,018.78",0,76.42,8.20,3.786,0.566,215.1544822,-0.4918284,7.931,0.307,27,05,2011
2,2011-06-03,"$1,933,756.21","$8,004.87",0,83.07,14.85,3.699,0.479,214.9254865,-0.7208241,7.931,0.307,03,06,2011
2,2011-06-10,"$1,929,153.16","$3,401.82",0,83.4,15.18,3.648,0.428,214.6964908,-0.9498198,7.931,0.307,10,06,2011
2,2011-06-17,"$1,953,771.99","$28,020.65",0,86.53,18.31,3.637,0.417,214.6513538,-0.9949568,7.931,0.307,17,06,2011
2,2011-06-24,"$1,790,925.80","-$134,825.54",0,85.17,16.95,3.594,0.374,214.7441108,-0.9021998,7.931,0.307,24,06,2011
2,2011-07-01,"$1,866,243.00","-$59,508.34",0,85.69,17.47,3.524,0.304,214.8368678,-0.8094428,7.852,0.228,01,07,2011
2,2011-07-08,"$1,853,161.99","-$72,589.35",0,87.7,19.48,3.48,0.260,214.9296249,-0.7166857,7.852,0.228,08,07,2011
2,2011-07-15,"$1,785,187.29","-$140,564.05",0,89.83,21.61,3.575,0.355,215.0134426,-0.6328680,7.852,0.228,15,07,2011
2,2011-07-22,"$1,743,816.41","-$181,934.93",0,89.34,21.12,3.651,0.431,215.0749122,-0.5713984,7.852,0.228,22,07,2011
2,2011-07-29,"$1,680,693.06","-$245,058.28",0,90.07,21.85,3.682,0.462,215.1363819,-0.5099287,7.852,0.228,29,07,2011
2,2011-08-05,"$1,876,704.26","-$49,047.08",0,93.34,25.12,3.684,0.464,215.1978515,-0.4484591,7.852,0.228,05,08,2011
2,2011-08-12,"$1,812,768.26","-$112,983.08",0,91.58,23.36,3.638,0.418,215.2593211,-0.3869895,7.852,0.228,12,08,2011
2,2011-08-19,"$1,844,094.59","-$81,656.75",0,89.86,21.64,3.554,0.334,215.3229307,-0.3233799,7.852,0.228,19,08,2011
2,2011-08-26,"$1,821,139.91","-$104,611.43",0,90.45,22.23,3.523,0.303,215.386897,-0.2594136,7.852,0.228,26,08,2011
2,2011-09-02,"$1,809,119.70","-$116,631.64",0,89.64,21.42,3.533,0.313,215.4508632,-0.1954474,7.852,0.228,02,09,2011
2,2011-09-09,"$1,748,000.65","-$177,750.69",1,77.97,9.75,3.546,0.326,215.5148295,-0.1314811,7.852,0.228,09,09,2011
2,2011-09-16,"$1,691,439.52","-$234,311.82",0,78.85,10.63,3.526,0.306,215.6944378,0.0481272,7.852,0.228,16,09,2011
2,2011-09-23,"$1,669,299.78","-$256,451.56",0,75.58,7.36,3.467,0.247,216.0282356,0.3819250,7.852,0.228,23,09,2011
2,2011-09-30,"$1,650,394.44","-$275,356.90",0,78.14,9.92,3.355,0.135,216.3620333,0.7157227,7.852,0.228,30,09,2011
2,2011-10-07,"$1,837,553.43","-$88,197.91",0,69.92,1.70,3.285,0.065,216.6958311,1.0495205,7.441,-0.183,07,10,2011
2,2011-10-14,"$1,743,882.19","-$181,869.15",0,71.67,3.45,3.274,0.054,217.0048261,1.3585155,7.441,-0.183,14,10,2011
2,2011-10-21,"$1,834,680.25","-$91,071.09",0,64.53,-3.69,3.353,0.133,217.1650042,1.5186936,7.441,-0.183,21,10,2011
2,2011-10-28,"$1,769,296.25","-$156,455.09",0,65.87,-2.35,3.372,0.152,217.3251824,1.6788718,7.441,-0.183,28,10,2011
2,2011-11-04,"$1,959,707.90","$33,956.56",0,55.53,-12.69,3.332,0.112,217.4853605,1.8390499,7.441,-0.183,04,11,2011
2,2011-11-11,"$1,920,725.15","-$5,026.19",0,59.33,-8.89,3.297,0.077,217.6455387,1.9992281,7.441,-0.183,11,11,2011
2,2011-11-18,"$1,902,762.50","-$22,988.84",0,62.01,-6.21,3.308,0.088,217.8670218,2.2207112,7.441,-0.183,18,11,2011
2,2011-11-25,"$2,614,202.30","$688,450.96",1,56.36,-11.86,3.236,0.016,218.1130269,2.4667163,7.441,-0.183,25,11,2011
2,2011-12-02,"$1,954,952.00","$29,200.66",0,48.74,-19.48,3.172,-0.048,218.3590319,2.7127213,7.441,-0.183,02,12,2011
2,2011-12-09,"$2,290,549.32","$364,797.98",0,41.76,-26.46,3.158,-0.062,218.605037,2.9587264,7.441,-0.183,09,12,2011
2,2011-12-16,"$2,432,736.52","$506,985.18",0,50.13,-18.09,3.159,-0.061,218.8217928,3.1754822,7.441,-0.183,16,12,2011
2,2011-12-23,"$3,224,369.80","$1,298,618.46",0,46.66,-21.56,3.112,-0.108,218.9995495,3.3532389,7.441,-0.183,23,12,2011
2,2011-12-30,"$1,874,226.52","-$51,524.82",1,44.57,-23.65,3.129,-0.091,219.1773063,3.5309957,7.441,-0.183,30,12,2011
2,2012-01-06,"$1,799,520.14","-$126,231.20",0,46.75,-21.47,3.157,-0.063,219.355063,3.7087524,7.057,-0.567,06,01,2012
2,2012-01-13,"$1,744,725.48","-$181,025.86",0,45.99,-22.23,3.261,0.041,219.5328198,3.8865092,7.057,-0.567,13,01,2012
2,2012-01-20,"$1,711,769.11","-$213,982.23",0,51.7,-16.52,3.268,0.048,219.6258417,3.9795311,7.057,-0.567,20,01,2012
2,2012-01-27,"$1,660,906.14","-$264,845.20",0,50.5,-17.72,3.29,0.070,219.7188636,4.0725530,7.057,-0.567,27,01,2012
2,2012-02-03,"$1,935,299.94","$9,548.60",0,55.21,-13.01,3.36,0.140,219.8118854,4.1655748,7.057,-0.567,03,02,2012
2,2012-02-10,"$2,103,322.68","$177,571.34",1,46.98,-21.24,3.409,0.189,219.9049073,4.2585967,7.057,-0.567,10,02,2012
2,2012-02-17,"$2,196,688.46","$270,937.12",0,43.82,-24.40,3.51,0.290,220.0651993,4.4188887,7.057,-0.567,17,02,2012
2,2012-02-24,"$1,861,802.70","-$63,948.64",0,54.63,-13.59,3.555,0.335,220.275944,4.6296334,7.057,-0.567,24,02,2012
2,2012-03-02,"$1,952,555.66","$26,804.32",0,58.79,-9.43,3.63,0.410,220.4866886,4.8403780,7.057,-0.567,02,03,2012
2,2012-03-09,"$1,937,628.26","$11,876.92",0,57.11,-11.11,3.669,0.449,220.6974332,5.0511226,7.057,-0.567,09,03,2012
2,2012-03-16,"$1,976,082.13","$50,330.79",0,63.68,-4.54,3.734,0.514,220.8498468,5.2035362,7.057,-0.567,16,03,2012
2,2012-03-23,"$1,790,439.16","-$135,312.18",0,64.01,-4.21,3.787,0.567,220.9244858,5.2781752,7.057,-0.567,23,03,2012
2,2012-03-30,"$1,857,480.84","-$68,270.50",0,66.83,-1.39,3.845,0.625,220.9991248,5.3528142,7.057,-0.567,30,03,2012
2,2012-04-06,"$2,129,035.91","$203,284.57",0,68.43,0.21,3.891,0.671,221.0737638,5.4274532,6.891,-0.733,06,04,2012
2,2012-04-13,"$1,935,869.10","$10,117.76",0,68.08,-0.14,3.891,0.671,221.1484028,5.5020922,6.891,-0.733,13,04,2012
2,2012-04-20,"$1,847,344.45","-$78,406.89",0,65.69,-2.53,3.877,0.657,221.2021074,5.5557968,6.891,-0.733,20,04,2012
2,2012-04-27,"$1,764,133.09","-$161,618.25",0,67.2,-1.02,3.814,0.594,221.255812,5.6095014,6.891,-0.733,27,04,2012
2,2012-05-04,"$1,923,957.09","-$1,794.25",0,76.73,8.51,3.749,0.529,221.3095166,5.6632060,6.891,-0.733,04,05,2012
2,2012-05-11,"$1,917,520.99","-$8,230.35",0,73.87,5.65,3.688,0.468,221.3632212,5.7169106,6.891,-0.733,11,05,2012
2,2012-05-18,"$2,000,940.67","$75,189.33",0,71.27,3.05,3.63,0.410,221.380331,5.7340204,6.891,-0.733,18,05,2012
2,2012-05-25,"$1,912,791.09","-$12,960.25",0,78.19,9.97,3.561,0.341,221.3828029,5.7364923,6.891,-0.733,25,05,2012
2,2012-06-01,"$1,910,092.37","-$15,658.97",0,78.38,10.16,3.501,0.281,221.3852748,5.7389642,6.891,-0.733,01,06,2012
2,2012-06-08,"$2,010,216.49","$84,465.15",0,78.69,10.47,3.452,0.232,221.3877467,5.7414361,6.891,-0.733,08,06,2012
2,2012-06-15,"$1,962,924.30","$37,172.96",0,80.56,12.34,3.393,0.173,221.4009901,5.7546795,6.891,-0.733,15,06,2012
2,2012-06-22,"$1,887,733.21","-$38,018.13",0,81.04,12.82,3.346,0.126,221.4411622,5.7948516,6.891,-0.733,22,06,2012
2,2012-06-29,"$1,881,046.12","-$44,705.22",0,86.32,18.10,3.286,0.066,221.4813343,5.8350237,6.891,-0.733,29,06,2012
2,2012-07-06,"$2,041,507.40","$115,756.06",0,84.2,15.98,3.227,0.007,221.5215064,5.8751958,6.565,-1.059,06,07,2012
2,2012-07-13,"$1,830,075.13","-$95,676.21",0,80.17,11.95,3.256,0.036,221.5616784,5.9153678,6.565,-1.059,13,07,2012
2,2012-07-20,"$1,819,666.46","-$106,084.88",0,83.23,15.01,3.311,0.091,221.5701123,5.9238017,6.565,-1.059,20,07,2012
2,2012-07-27,"$1,757,923.88","-$167,827.46",0,86.37,18.15,3.407,0.187,221.5785461,5.9322355,6.565,-1.059,27,07,2012
2,2012-08-03,"$1,946,104.64","$20,353.30",0,90.22,22.00,3.417,0.197,221.5869799,5.9406693,6.565,-1.059,03,08,2012
2,2012-08-10,"$1,866,719.96","-$59,031.38",0,88.55,20.33,3.494,0.274,221.5954138,5.9491032,6.565,-1.059,10,08,2012
2,2012-08-17,"$1,928,016.01","$2,264.67",0,84.79,16.57,3.571,0.351,221.6751459,6.0288353,6.565,-1.059,17,08,2012
2,2012-08-24,"$1,876,788.15","-$48,963.19",0,76.91,8.69,3.62,0.400,221.8083518,6.1620412,6.565,-1.059,24,08,2012
2,2012-08-31,"$1,947,083.30","$21,331.96",0,82.64,14.42,3.638,0.418,221.9415576,6.2952470,6.565,-1.059,31,08,2012
2,2012-09-07,"$1,898,777.07","-$26,974.27",1,87.65,19.43,3.73,0.510,222.0747635,6.4284529,6.565,-1.059,07,09,2012
2,2012-09-14,"$1,814,806.63","-$110,944.71",0,75.88,7.66,3.717,0.497,222.2174395,6.5711289,6.565,-1.059,14,09,2012
2,2012-09-21,"$1,829,415.67","-$96,335.67",0,71.09,2.87,3.721,0.501,222.4169362,6.7706256,6.565,-1.059,21,09,2012
2,2012-09-28,"$1,746,470.56","-$179,280.78",0,79.45,11.23,3.666,0.446,222.6164329,6.9701223,6.565,-1.059,28,09,2012
2,2012-10-05,"$1,998,321.04","$72,569.70",0,70.27,2.05,3.617,0.397,222.8159296,7.1696190,6.17,-1.454,05,10,2012
2,2012-10-12,"$1,900,745.13","-$25,006.21",0,60.97,-7.25,3.601,0.381,223.0154263,7.3691157,6.17,-1.454,12,10,2012
2,2012-10-19,"$1,847,990.41","-$77,760.93",0,68.08,-0.14,3.594,0.374,223.0598077,7.4134971,6.17,-1.454,19,10,2012
2,2012-10-26,"$1,834,458.35","-$91,292.99",0,69.79,1.57,3.506,0.286,223.0783366,7.4320260,6.17,-1.454,26,10,2012
3,2010-02-05,"$461,622.22","$58,917.78",0,45.71,-25.72,2.572,-0.648,214.4248812,-4.9666501,7.368,0.191,05,02,2010
3,2010-02-12,"$420,728.96","$18,024.52",1,47.93,-23.50,2.548,-0.672,214.5747916,-4.8167397,7.368,0.191,12,02,2010
3,2010-02-19,"$421,642.19","$18,937.75",0,47.07,-24.36,2.514,-0.706,214.6198868,-4.7716445,7.368,0.191,19,02,2010
3,2010-02-26,"$407,204.86","$4,500.42",0,52.05,-19.38,2.561,-0.659,214.6475127,-4.7440186,7.368,0.191,26,02,2010
3,2010-03-05,"$415,202.04","$12,497.60",0,53.04,-18.39,2.625,-0.595,214.6751386,-4.7163927,7.368,0.191,05,03,2010
3,2010-03-12,"$384,200.69","-$18,503.75",0,63.08,-8.35,2.667,-0.553,214.7027646,-4.6887667,7.368,0.191,12,03,2010
3,2010-03-19,"$375,328.59","-$27,375.85",0,60.42,-11.01,2.72,-0.500,214.5301219,-4.8614094,7.368,0.191,19,03,2010
3,2010-03-26,"$359,949.27","-$42,755.17",0,57.06,-14.37,2.732,-0.488,214.3241011,-5.0674302,7.368,0.191,26,03,2010
3,2010-04-02,"$423,294.40","$20,589.96",0,65.56,-5.87,2.719,-0.501,214.1180803,-5.2734510,7.343,0.166,02,04,2010
3,2010-04-09,"$415,870.28","$13,165.84",0,68,-3.43,2.77,-0.450,213.9120595,-5.4794718,7.343,0.166,09,04,2010
3,2010-04-16,"$354,993.26","-$47,711.18",0,66.98,-4.45,2.808,-0.412,213.7726889,-5.6188424,7.343,0.166,16,04,2010
3,2010-04-23,"$339,976.65","-$62,727.79",0,67.87,-3.56,2.795,-0.425,213.7221852,-5.6693461,7.343,0.166,23,04,2010
3,2010-04-30,"$361,248.39","-$41,456.05",0,70.24,-1.19,2.78,-0.440,213.6716815,-5.7198498,7.343,0.166,30,04,2010
3,2010-05-07,"$399,323.86","-$3,380.58",0,73.47,2.04,2.835,-0.385,213.6211778,-5.7703535,7.343,0.166,07,05,2010
3,2010-05-14,"$384,357.94","-$18,346.50",0,77.18,5.75,2.854,-0.366,213.6196139,-5.7719174,7.343,0.166,14,05,2010
3,2010-05-21,"$343,763.17","-$58,941.27",0,75.81,4.38,2.826,-0.394,213.9116886,-5.4798427,7.343,0.166,21,05,2010
3,2010-05-28,"$350,089.23","-$52,615.21",0,78.6,7.17,2.759,-0.461,214.2037634,-5.1877679,7.343,0.166,28,05,2010
3,2010-06-04,"$396,968.80","-$5,735.64",0,78.53,7.10,2.705,-0.515,214.4958382,-4.8956931,7.343,0.166,04,06,2010
3,2010-06-11,"$355,017.09","-$47,687.35",0,82.1,10.67,2.668,-0.552,214.787913,-4.6036183,7.343,0.166,11,06,2010
3,2010-06-18,"$364,076.85","-$38,627.59",0,83.52,12.09,2.637,-0.583,214.7858259,-4.6057054,7.343,0.166,18,06,2010
3,2010-06-25,"$357,346.48","-$45,357.96",0,83.79,12.36,2.653,-0.567,214.6660741,-4.7254572,7.343,0.166,25,06,2010
3,2010-07-02,"$381,151.72","-$21,552.72",0,82.2,10.77,2.669,-0.551,214.5463222,-4.8452091,7.346,0.169,02,07,2010
3,2010-07-09,"$349,214.18","-$53,490.26",0,81.75,10.32,2.642,-0.578,214.4265704,-4.9649609,7.346,0.169,09,07,2010
3,2010-07-16,"$352,728.78","-$49,975.66",0,84.32,12.89,2.623,-0.597,214.4176476,-4.9738837,7.346,0.169,16,07,2010
3,2010-07-23,"$352,864.49","-$49,839.95",0,83.32,11.89,2.608,-0.612,214.5564968,-4.8350345,7.346,0.169,23,07,2010
3,2010-07-30,"$347,955.05","-$54,749.39",0,82.04,10.61,2.64,-0.580,214.695346,-4.6961853,7.346,0.169,30,07,2010
3,2010-08-06,"$402,635.76",-$68.68,0,85.13,13.70,2.627,-0.593,214.8341952,-4.5573361,7.346,0.169,06,08,2010
3,2010-08-13,"$339,597.38","-$63,107.06",0,86.74,15.31,2.692,-0.528,214.9730444,-4.4184869,7.346,0.169,13,08,2010
3,2010-08-20,"$351,728.21","-$50,976.23",0,88.02,16.59,2.664,-0.556,214.9314191,-4.4601122,7.346,0.169,20,08,2010
3,2010-08-27,"$362,134.09","-$40,570.35",0,86.15,14.72,2.619,-0.601,214.8897938,-4.5017375,7.346,0.169,27,08,2010
3,2010-09-03,"$366,473.97","-$36,230.47",0,84.16,12.73,2.577,-0.643,214.8481685,-4.5433628,7.346,0.169,03,09,2010
3,2010-09-10,"$352,260.97","-$50,443.47",1,80.84,9.41,2.565,-0.655,214.8065431,-4.5849882,7.346,0.169,10,09,2010
3,2010-09-17,"$363,064.64","-$39,639.80",0,82.36,10.93,2.582,-0.638,214.8322484,-4.5592829,7.346,0.169,17,09,2010
3,2010-09-24,"$355,626.87","-$47,077.57",0,76.9,5.47,2.624,-0.596,214.9084516,-4.4830797,7.346,0.169,24,09,2010
3,2010-10-01,"$358,784.10","-$43,920.34",0,73.6,2.17,2.603,-0.617,214.9846548,-4.4068765,7.564,0.387,01,10,2010
3,2010-10-08,"$395,107.35","-$7,597.09",0,66.99,-4.44,2.633,-0.587,215.060858,-4.3306733,7.564,0.387,08,10,2010
3,2010-10-15,"$345,584.39","-$57,120.05",0,69.71,-1.72,2.72,-0.500,215.1293114,-4.2622199,7.564,0.387,15,10,2010
3,2010-10-22,"$348,895.98","-$53,808.46",0,71.64,0.21,2.725,-0.495,215.17839,-4.2131413,7.564,0.387,22,10,2010
3,2010-10-29,"$348,591.74","-$54,112.70",0,72.04,0.61,2.716,-0.504,215.2274686,-4.1640627,7.564,0.387,29,10,2010
3,2010-11-05,"$423,175.56","$20,471.12",0,62.94,-8.49,2.689,-0.531,215.2765472,-4.1149841,7.564,0.387,05,11,2010
3,2010-11-12,"$386,635.03","-$16,069.41",0,62.79,-8.64,2.728,-0.492,215.3256258,-4.0659055,7.564,0.387,12,11,2010
3,2010-11-19,"$372,545.32","-$30,159.12",0,57.72,-13.71,2.771,-0.449,215.2074519,-4.1840794,7.564,0.387,19,11,2010
3,2010-11-26,"$565,567.84","$162,863.40",1,68.71,-2.72,2.735,-0.485,215.0614025,-4.3301288,7.564,0.387,26,11,2010
3,2010-12-03,"$476,420.77","$73,716.33",0,53.76,-17.67,2.708,-0.512,214.9153531,-4.4761782,7.564,0.387,03,12,2010
3,2010-12-10,"$467,642.03","$64,937.59",0,51.13,-20.30,2.843,-0.377,214.7693037,-4.6222276,7.564,0.387,10,12,2010
3,2010-12-17,"$498,159.39","$95,454.95",0,52.2,-19.23,2.869,-0.351,214.704919,-4.6866123,7.564,0.387,17,12,2010
3,2010-12-24,"$605,990.41","$203,285.97",0,57.16,-14.27,2.886,-0.334,214.7017828,-4.6897485,7.564,0.387,24,12,2010
3,2010-12-31,"$382,677.76","-$20,026.68",1,53.2,-18.23,2.943,-0.277,214.6986466,-4.6928847,7.564,0.387,31,12,2010
3,2011-01-07,"$378,241.34","-$24,463.10",0,53.35,-18.08,2.976,-0.244,214.6955104,-4.6960209,7.551,0.374,07,01,2011
3,2011-01-14,"$381,061.10","-$21,643.34",0,44.76,-26.67,2.983,-0.237,214.7470729,-4.6444584,7.551,0.374,14,01,2011
3,2011-01-21,"$350,876.70","-$51,827.74",0,50.74,-20.69,3.016,-0.204,215.1268275,-4.2647038,7.551,0.374,21,01,2011
3,2011-01-28,"$364,866.24","-$37,838.20",0,48.71,-22.72,3.01,-0.210,215.5065821,-3.8849492,7.551,0.374,28,01,2011
3,2011-02-04,"$438,516.53","$35,812.09",0,45.95,-25.48,2.989,-0.231,215.8863367,-3.5051946,7.551,0.374,04,02,2011
3,2011-02-11,"$430,526.21","$27,821.77",1,43.57,-27.86,3.022,-0.198,216.2660913,-3.1254400,7.551,0.374,11,02,2011
3,2011-02-18,"$432,782.10","$30,077.66",0,61.58,-9.85,3.045,-0.175,216.5843571,-2.8071742,7.551,0.374,18,02,2011
3,2011-02-25,"$397,211.19","-$5,493.25",0,67.4,-4.03,3.065,-0.155,216.8780275,-2.5135038,7.551,0.374,25,02,2011
3,2011-03-04,"$437,084.51","$34,380.07",0,65.11,-6.32,3.288,0.068,217.1716979,-2.2198334,7.551,0.374,04,03,2011
3,2011-03-11,"$404,753.30","$2,048.86",0,61.29,-10.14,3.459,0.239,217.4653683,-1.9261630,7.551,0.374,11,03,2011
3,2011-03-18,"$392,109.51","-$10,594.93",0,69.47,-1.96,3.488,0.268,217.7235226,-1.6680087,7.551,0.374,18,03,2011
3,2011-03-25,"$380,683.67","-$22,020.77",0,72.94,1.51,3.473,0.253,217.9674705,-1.4240608,7.551,0.374,25,03,2011
3,2011-04-01,"$374,556.08","-$28,148.36",0,68.76,-2.67,3.524,0.304,218.2114184,-1.1801129,7.574,0.397,01,04,2011
3,2011-04-08,"$384,075.31","-$18,629.13",0,72.55,1.12,3.622,0.402,218.4553663,-0.9361650,7.574,0.397,08,04,2011
3,2011-04-15,"$366,250.69","-$36,453.75",0,75.88,4.45,3.743,0.523,218.6788642,-0.7126671,7.574,0.397,15,04,2011
3,2011-04-22,"$391,860.04","-$10,844.40",0,76.91,5.48,3.807,0.587,218.851237,-0.5402943,7.574,0.397,22,04,2011
3,2011-04-29,"$367,405.40","-$35,299.04",0,78.69,7.26,3.81,0.590,219.0236099,-0.3679214,7.574,0.397,29,04,2011
3,2011-05-06,"$413,042.12","$10,337.68",0,69.45,-1.98,3.906,0.686,219.1959827,-0.1955486,7.574,0.397,06,05,2011
3,2011-05-13,"$386,312.68","-$16,391.76",0,79.87,8.44,3.899,0.679,219.3683556,-0.0231757,7.574,0.397,13,05,2011
3,2011-05-20,"$364,603.13","-$38,101.31",0,75.79,4.36,3.907,0.687,219.127216,-0.2643153,7.574,0.397,20,05,2011
3,2011-05-27,"$369,350.60","-$33,353.84",0,84.41,12.98,3.786,0.566,218.8860765,-0.5054548,7.574,0.397,27,05,2011
3,2011-06-03,"$394,507.84","-$8,196.60",0,84.29,12.86,3.699,0.479,218.6449369,-0.7465944,7.574,0.397,03,06,2011
3,2011-06-10,"$391,638.75","-$11,065.69",0,84.84,13.41,3.648,0.428,218.4037974,-0.9877339,7.574,0.397,10,06,2011
3,2011-06-17,"$403,423.34",$718.90,0,86.96,15.53,3.637,0.417,218.3551748,-1.0363565,7.574,0.397,17,06,2011
3,2011-06-24,"$385,520.71","-$17,183.73",0,84.94,13.51,3.594,0.374,218.45094,-0.9405913,7.574,0.397,24,06,2011
3,2011-07-01,"$368,962.72","-$33,741.72",0,85.1,13.67,3.524,0.304,218.5467052,-0.8448261,7.567,0.390,01,07,2011
3,2011-07-08,"$395,146.24","-$7,558.20",0,85.38,13.95,3.48,0.260,218.6424704,-0.7490609,7.567,0.390,08,07,2011
3,2011-07-15,"$373,454.33","-$29,250.11",0,87.14,15.71,3.575,0.355,218.7275216,-0.6640097,7.567,0.390,15,07,2011
3,2011-07-22,"$360,617.37","-$42,087.07",0,86.19,14.76,3.651,0.431,218.7857881,-0.6057432,7.567,0.390,22,07,2011
3,2011-07-29,"$345,381.29","-$57,323.15",0,88.07,16.64,3.682,0.462,218.8440545,-0.5474768,7.567,0.390,29,07,2011
3,2011-08-05,"$409,981.25","$7,276.81",0,88.45,17.02,3.684,0.464,218.9023209,-0.4892104,7.567,0.390,05,08,2011
3,2011-08-12,"$380,376.85","-$22,327.59",0,88.88,17.45,3.638,0.418,218.9605873,-0.4309440,7.567,0.390,12,08,2011
3,2011-08-19,"$379,716.91","-$22,987.53",0,88.44,17.01,3.554,0.334,219.023271,-0.3682603,7.567,0.390,19,08,2011
3,2011-08-26,"$366,367.55","-$36,336.89",0,87.67,16.24,3.523,0.303,219.0866908,-0.3048405,7.567,0.390,26,08,2011
3,2011-09-02,"$375,988.69","-$26,715.75",0,89.12,17.69,3.533,0.313,219.1501106,-0.2414207,7.567,0.390,02,09,2011
3,2011-09-09,"$377,347.49","-$25,356.95",1,81.72,10.29,3.546,0.326,219.2135305,-0.1780008,7.567,0.390,09,09,2011
3,2011-09-16,"$375,629.51","-$27,074.93",0,83.63,12.20,3.526,0.306,219.3972867,0.0057554,7.567,0.390,16,09,2011
3,2011-09-23,"$365,248.94","-$37,455.50",0,80.19,8.76,3.467,0.247,219.7414914,0.3499601,7.567,0.390,23,09,2011
3,2011-09-30,"$368,477.93","-$34,226.51",0,82.58,11.15,3.355,0.135,220.085696,0.6941647,7.567,0.390,30,09,2011
3,2011-10-07,"$403,342.40",$637.96,0,75.54,4.11,3.285,0.065,220.4299007,1.0383694,7.197,0.020,07,10,2011
3,2011-10-14,"$368,282.57","-$34,421.87",0,73.75,2.32,3.274,0.054,220.7486167,1.3570854,7.197,0.020,14,10,2011
3,2011-10-21,"$394,976.36","-$7,728.08",0,69.03,-2.40,3.353,0.133,220.9144005,1.5228692,7.197,0.020,21,10,2011
3,2011-10-28,"$389,540.62","-$13,163.82",0,71.04,-0.39,3.372,0.152,221.0801842,1.6886529,7.197,0.020,28,10,2011
3,2011-11-04,"$459,443.22","$56,738.78",0,59.31,-12.12,3.332,0.112,221.245968,1.8544367,7.197,0.020,04,11,2011
